Timestamp,Elapsed_ms,PT1 LOX Reg Upstream (psi),PT10 Muscle Bus (psi),Chamber Pressure (psi),PT21 LOX Venturi Inlet (psi),PT22 LOX Venturi Throat (psi),PT23 Fuel Venturi Throat (psi),PT24 Fuel Venturi Inlet (psi),PT2 LOX Reg Downstream (psi),PT3 LOX Tank Upstream  (psi),PT4 LOX Tank Downstream  (psi),PT5 LOX Manifold  (psi),PT11 Fuel Reg Upstream  (psi),PT12 Fuel Reg Downstream  (psi),PT13 Fuel Tank Upstream  (psi),PT14 Fuel Tank Downstream (psi),PT15 Fuel Engine Manifold (psi),Thrust LC A (lbf),Thrust LC B (lbf),Thrust LC C (lbf),LOX Tank Weight (lbf),TC0 (°C),TC1 (°C),TC2 (°C),TC3 (°C)
2026-02-28T11:30:12.316308+00:00,0,3424.807,98.969,-0.228,995.318,994.109,972.112,972.128,992.287,989.846,992.632,-0.051,4528.293,970.12,973.836,972.224,-0.134,5.635210000000001,34.46034,38.31600999999999,59.34,-246.75,-97.37,69.98,75.34
2026-02-28T11:30:12.326308+00:00,10,3424.807,98.969,-0.228,995.318,994.109,972.112,972.128,992.287,989.846,992.632,-0.051,4528.293,970.12,973.836,972.224,-0.134,5.635210000000001,34.46034,38.31600999999999,59.353,-246.75,-97.37,69.98,75.34
2026-02-28T11:30:12.336308+00:00,20,3424.658,98.952,-0.244,995.366,993.976,972.133,972.135,992.314,989.741,992.649,0.073,4528.327,970.094,973.604,972.101,-0.065,5.635210000000001,34.46034,38.31600999999999,59.378,-246.75,-97.37,69.98,75.34
2026-02-28T11:30:12.346308+00:00,30,3424.658,98.952,-0.244,995.366,993.976,972.133,972.135,992.314,989.741,992.649,0.073,4528.327,970.094,973.604,972.101,-0.065,5.635210000000001,34.46034,38.31600999999999,59.394,-246.75,-97.37,69.98,75.34
2026-02-28T11:30:12.356308+00:00,40,3424.658,98.952,-0.244,995.366,993.976,972.133,972.135,992.314,989.741,992.649,0.073,4528.327,970.094,973.604,972.101,-0.065,5.33862,34.16375000000001,38.31600999999999,59.381,-246.75,-97.37,69.98,75.34
2026-02-28T11:30:12.366308+00:00,50,3424.658,98.952,-0.244,995.366,993.976,972.133,972.135,992.314,989.741,992.649,0.073,4528.327,970.094,973.604,972.101,-0.065,5.33862,34.46034,38.31600999999999,59.299,-246.75,-97.37,69.98,75.34
2026-02-28T11:30:12.376308+00:00,60,3425.469,98.932,0.86,995.274,994,972.206,972.032,992.325,989.808,992.731,-0.1,4527.96,970.085,973.681,972.235,-0.101,5.33862,34.46034,38.01942,59.341,-246.75,-97.37,69.98,75.34
2026-02-28T11:30:12.386308+00:00,70,3425.469,98.932,0.86,995.274,994,972.206,972.032,992.325,989.808,992.731,-0.1,4527.96,970.085,973.681,972.235,-0.101,5.635210000000001,34.46034,38.6126,59.311,-246.75,-97.37,69.98,75.34
2026-02-28T11:30:12.396308+00:00,80,3425.469,98.932,0.86,995.274,994,972.206,972.032,992.325,989.808,992.731,-0.1,4527.96,970.085,973.681,972.235,-0.101,5.635210000000001,34.46034,38.31600999999999,59.282,-246.75,-97.37,69.98,75.34
2026-02-28T11:30:12.406308+00:00,90,3425.469,98.932,0.86,995.274,994,972.206,972.032,992.325,989.808,992.731,-0.1,4527.96,970.085,973.681,972.235,-0.101,5.635210000000001,34.46034,38.31600999999999,59.351,-246.75,-97.37,69.98,75.34
2026-02-28T11:30:12.416308+00:00,100,3424.995,98.949,-0.056,995.311,994.067,972.151,972.118,992.255,989.852,992.598,0.019,4527.601,969.937,973.738,972.215,-0.155,5.635210000000001,34.46034,38.31600999999999,59.386,-246.75,-97.37,69.98,75.34
2026-02-28T11:30:12.426308+00:00,110,3424.995,98.949,-0.056,995.311,994.067,972.151,972.118,992.255,989.852,992.598,0.019,4527.601,969.937,973.738,972.215,-0.155,5.635210000000001,34.46034,38.31600999999999,59.362,-246.75,-97.37,69.98,75.34
2026-02-28T11:30:12.436308+00:00,120,3424.995,98.949,-0.056,995.311,994.067,972.151,972.118,992.255,989.852,992.598,0.019,4527.601,969.937,973.738,972.215,-0.155,5.635210000000001,34.46034,38.31600999999999,59.359,-246.75,-97.37,69.98,75.34
2026-02-28T11:30:12.446308+00:00,130,3424.995,98.949,-0.056,995.311,994.067,972.151,972.118,992.255,989.852,992.598,0.019,4527.601,969.937,973.738,972.215,-0.155,5.635210000000001,34.75693,38.31600999999999,59.348,-246.75,-97.37,69.98,75.34
2026-02-28T11:30:12.456308+00:00,140,3424.985,98.943,0.6,995.386,994.025,972.134,972.154,992.373,989.787,992.637,-0.068,4527.1,970.043,973.783,972.167,-0.091,5.635210000000001,34.46034,38.31600999999999,59.327,-246.75,-97.37,69.98,75.34
2026-02-28T11:30:12.466308+00:00,150,3424.985,98.943,0.6,995.386,994.025,972.134,972.154,992.373,989.787,992.637,-0.068,4527.1,970.043,973.783,972.167,-0.091,5.33862,34.46034,38.01942,59.322,-246.75,-97.37,69.98,75.34
2026-02-28T11:30:12.476308+00:00,160,3424.985,98.943,0.6,995.386,994.025,972.134,972.154,992.373,989.787,992.637,-0.068,4527.1,970.043,973.783,972.167,-0.091,5.635210000000001,34.46034,38.31600999999999,59.351,-246.75,-97.37,69.98,75.34
2026-02-28T11:30:12.486308+00:00,170,3424.985,98.943,0.6,995.386,994.025,972.134,972.154,992.373,989.787,992.637,-0.068,4527.1,970.043,973.783,972.167,-0.091,5.33862,34.46034,38.31600999999999,59.369,-246.75,-97.37,69.98,75.34
2026-02-28T11:30:12.496308+00:00,180,3423.959,98.948,1.388,995.32,994.03,972.25,972.09,992.3,989.717,992.675,0.036,4527.234,970.054,973.546,972.211,0.005,5.33862,34.46034,38.31600999999999,59.35,-246.75,-97.37,69.98,75.34
2026-02-28T11:30:12.506308+00:00,190,3423.959,98.948,1.388,995.32,994.03,972.25,972.09,992.3,989.717,992.675,0.036,4527.234,970.054,973.546,972.211,0.005,5.635210000000001,34.46034,38.31600999999999,59.398,-246.75,-97.37,69.98,75.34
2026-02-28T11:30:12.516308+00:00,200,3423.959,98.948,1.388,995.32,994.03,972.25,972.09,992.3,989.717,992.675,0.036,4527.234,970.054,973.546,972.211,0.005,5.635210000000001,34.75693,38.31600999999999,59.406,-246.75,-97.37,69.98,75.34
2026-02-28T11:30:12.526308+00:00,210,3423.959,98.948,1.388,995.32,994.03,972.25,972.09,992.3,989.717,992.675,0.036,4527.234,970.054,973.546,972.211,0.005,5.635210000000001,34.46034,38.31600999999999,59.326,-246.75,-97.37,69.98,75.34
2026-02-28T11:30:12.536308+00:00,220,3423.891,98.965,0.14,995.145,994.056,972.127,972.06,992.253,989.836,992.614,-0.168,4527.832,970.086,973.484,972.224,-0.115,5.33862,34.46034,38.31600999999999,59.309,-246.75,-97.37,69.98,75.34
2026-02-28T11:30:12.546308+00:00,230,3423.891,98.965,0.14,995.145,994.056,972.127,972.06,992.253,989.836,992.614,-0.168,4527.832,970.086,973.484,972.224,-0.115,5.635210000000001,34.46034,38.01942,59.353,-246.75,-97.37,69.98,75.34
2026-02-28T11:30:12.556308+00:00,240,3423.891,98.965,0.14,995.145,994.056,972.127,972.06,992.253,989.836,992.614,-0.168,4527.832,970.086,973.484,972.224,-0.115,5.635210000000001,34.75693,38.01942,59.292,-246.75,-97.37,69.98,75.34
2026-02-28T11:30:12.566308+00:00,250,3423.891,98.965,0.14,995.145,994.056,972.127,972.06,992.253,989.836,992.614,-0.168,4527.832,970.086,973.484,972.224,-0.115,5.635210000000001,34.46034,38.01942,59.32,-246.75,-97.37,69.98,75.34
2026-02-28T11:30:12.576308+00:00,260,3423.314,99.013,0.66,995.357,994.028,972.111,972.134,992.179,989.808,992.523,0.109,4527.478,969.949,973.631,972.196,-0.067,5.635210000000001,34.46034,38.31600999999999,59.379,-246.75,-97.37,69.98,75.34
2026-02-28T11:30:12.586308+00:00,270,3423.314,99.013,0.66,995.357,994.028,972.111,972.134,992.179,989.808,992.523,0.109,4527.478,969.949,973.631,972.196,-0.067,5.635210000000001,34.46034,38.31600999999999,59.391,-246.75,-97.37,69.98,75.34
2026-02-28T11:30:12.596308+00:00,280,3423.314,99.013,0.66,995.357,994.028,972.111,972.134,992.179,989.808,992.523,0.109,4527.478,969.949,973.631,972.196,-0.067,5.33862,34.16375000000001,38.31600999999999,59.346,-246.75,-97.37,69.98,75.34
2026-02-28T11:30:12.606308+00:00,290,3423.314,99.013,0.66,995.357,994.028,972.111,972.134,992.179,989.808,992.523,0.109,4527.478,969.949,973.631,972.196,-0.067,5.635210000000001,34.46034,38.01942,59.379,-246.75,-97.37,69.98,75.34
2026-02-28T11:30:12.616308+00:00,300,3423.533,98.943,-0.124,995.347,993.995,972.171,972.048,992.312,989.76,992.696,0.038,4527.149,970.004,973.577,972.187,0.072,5.635210000000001,34.46034,38.31600999999999,59.37,-246.75,-97.37,69.98,75.34
2026-02-28T11:30:12.626308+00:00,310,3423.533,98.943,-0.124,995.347,993.995,972.171,972.048,992.312,989.76,992.696,0.038,4527.149,970.004,973.577,972.187,0.072,5.635210000000001,34.75693,38.31600999999999,59.314,-246.75,-97.37,69.98,75.34
2026-02-28T11:30:12.636308+00:00,320,3423.533,98.943,-0.124,995.347,993.995,972.171,972.048,992.312,989.76,992.696,0.038,4527.149,970.004,973.577,972.187,0.072,5.635210000000001,34.75693,38.01942,59.312,-246.75,-97.37,69.98,75.34
2026-02-28T11:30:12.646308+00:00,330,3423.533,98.943,-0.124,995.347,993.995,972.171,972.048,992.312,989.76,992.696,0.038,4527.149,970.004,973.577,972.187,0.072,5.635210000000001,34.46034,38.01942,59.33,-246.75,-97.37,69.98,75.34
2026-02-28T11:30:12.656308+00:00,340,3423.995,98.994,-0.004,995.301,994.043,972.183,972.019,992.308,989.844,992.681,-0.113,4527.972,969.989,973.475,972.226,-0.125,5.635210000000001,34.46034,38.6126,59.316,-246.75,-97.37,69.98,75.34
2026-02-28T11:30:12.666308+00:00,350,3423.995,98.994,-0.004,995.301,994.043,972.183,972.019,992.308,989.844,992.681,-0.113,4527.972,969.989,973.475,972.226,-0.125,5.635210000000001,34.75693,38.01942,59.35,-246.75,-97.37,69.98,75.34
2026-02-28T11:30:12.676308+00:00,360,3423.995,98.994,-0.004,995.301,994.043,972.183,972.019,992.308,989.844,992.681,-0.113,4527.972,969.989,973.475,972.226,-0.125,5.635210000000001,34.46034,38.6126,59.364,-246.75,-97.37,69.98,75.34
2026-02-28T11:30:12.686308+00:00,370,3423.995,98.994,-0.004,995.301,994.043,972.183,972.019,992.308,989.844,992.681,-0.113,4527.972,969.989,973.475,972.226,-0.125,5.33862,34.46034,38.01942,59.366,-246.75,-97.37,69.98,75.34
2026-02-28T11:30:12.696308+00:00,380,3423.369,99.016,-0.216,995.299,994.062,972.138,972.095,992.322,989.847,992.593,-0.093,4528.014,970.098,973.721,972.17,0.027,5.635210000000001,34.75693,38.01942,59.35,-246.75,-97.37,69.98,75.34
2026-02-28T11:30:12.706308+00:00,390,3423.369,99.016,-0.216,995.299,994.062,972.138,972.095,992.322,989.847,992.593,-0.093,4528.014,970.098,973.721,972.17,0.027,5.33862,34.46034,38.6126,59.355,-246.75,-97.37,69.98,75.34
2026-02-28T11:30:12.716308+00:00,400,3423.369,99.016,-0.216,995.299,994.062,972.138,972.095,992.322,989.847,992.593,-0.093,4528.014,970.098,973.721,972.17,0.027,5.635210000000001,34.16375000000001,38.01942,59.314,-246.75,-97.37,69.98,75.34
2026-02-28T11:30:12.726308+00:00,410,3423.369,99.016,-0.216,995.299,994.062,972.138,972.095,992.322,989.847,992.593,-0.093,4528.014,970.098,973.721,972.17,0.027,5.635210000000001,34.75693,38.01942,59.29,-246.75,-97.37,69.98,75.34
2026-02-28T11:30:12.736308+00:00,420,3423.782,98.983,-0.252,995.376,994.002,972.171,972.08,992.391,989.798,992.699,-0.101,4528.319,970.148,973.477,972.14,0.122,5.635210000000001,34.46034,38.31600999999999,59.343,-246.75,-97.37,69.98,75.34
2026-02-28T11:30:12.746308+00:00,430,3423.782,98.983,-0.252,995.376,994.002,972.171,972.08,992.391,989.798,992.699,-0.101,4528.319,970.148,973.477,972.14,0.122,5.635210000000001,34.46034,38.31600999999999,59.36,-246.75,-97.37,69.98,75.34
2026-02-28T11:30:12.756308+00:00,440,3423.782,98.983,-0.252,995.376,994.002,972.171,972.08,992.391,989.798,992.699,-0.101,4528.319,970.148,973.477,972.14,0.122,5.635210000000001,34.46034,38.31600999999999,59.318,-246.75,-97.37,69.98,75.34
2026-02-28T11:30:12.766308+00:00,450,3423.782,98.983,-0.252,995.376,994.002,972.171,972.08,992.391,989.798,992.699,-0.101,4528.319,970.148,973.477,972.14,0.122,5.635210000000001,34.75693,38.31600999999999,59.366,-246.75,-97.37,69.98,75.34
2026-02-28T11:30:12.776308+00:00,460,3424.02,99.005,0.86,995.324,994.05,972.068,972.101,992.107,989.775,992.692,-0.111,4528.753,970.033,973.659,972.254,-0.111,5.635210000000001,34.46034,38.31600999999999,59.414,-246.75,-97.37,69.98,75.34
2026-02-28T11:30:12.786308+00:00,470,3424.02,99.005,0.86,995.324,994.05,972.068,972.101,992.107,989.775,992.692,-0.111,4528.753,970.033,973.659,972.254,-0.111,5.635210000000001,34.46034,38.31600999999999,59.322,-246.75,-97.37,69.98,75.34
2026-02-28T11:30:12.796308+00:00,480,3424.02,99.005,0.86,995.324,994.05,972.068,972.101,992.107,989.775,992.692,-0.111,4528.753,970.033,973.659,972.254,-0.111,5.33862,34.46034,38.01942,59.323,-246.75,-97.37,69.98,75.34
2026-02-28T11:30:12.806308+00:00,490,3424.02,99.005,0.86,995.324,994.05,972.068,972.101,992.107,989.775,992.692,-0.111,4528.753,970.033,973.659,972.254,-0.111,5.635210000000001,34.46034,38.01942,59.338,-246.75,-97.37,69.98,75.34
2026-02-28T11:30:12.816308+00:00,500,3423.438,98.968,-0.26,995.331,994.084,972.089,972.122,992.219,989.841,992.636,-0.056,4528.839,969.886,973.794,972.153,-0.033,5.635210000000001,34.46034,38.31600999999999,59.356,-246.75,-97.37,69.98,75.34
2026-02-28T11:30:12.826308+00:00,510,3423.438,98.968,-0.26,995.331,994.084,972.089,972.122,992.219,989.841,992.636,-0.056,4528.839,969.886,973.794,972.153,-0.033,5.635210000000001,34.46034,38.31600999999999,59.323,-246.75,-97.37,69.98,75.34
2026-02-28T11:30:12.836308+00:00,520,3423.438,98.968,-0.26,995.331,994.084,972.089,972.122,992.219,989.841,992.636,-0.056,4528.839,969.886,973.794,972.153,-0.033,5.33862,34.75693,38.01942,59.333,-246.75,-97.37,69.98,75.34
2026-02-28T11:30:12.846308+00:00,530,3423.438,98.968,-0.26,995.331,994.084,972.089,972.122,992.219,989.841,992.636,-0.056,4528.839,969.886,973.794,972.153,-0.033,5.635210000000001,34.46034,38.01942,59.374,-246.75,-97.37,69.98,75.34
2026-02-28T11:30:12.856308+00:00,540,3423.818,98.964,-0.108,995.413,994.028,972.197,972.119,992.316,989.772,992.635,-0.014,4527.167,969.972,973.75,972.175,0.004,5.33862,34.46034,38.31600999999999,59.368,-246.75,-97.37,69.98,75.34
2026-02-28T11:30:12.866308+00:00,550,3423.818,98.964,-0.108,995.413,994.028,972.197,972.119,992.316,989.772,992.635,-0.014,4527.167,969.972,973.75,972.175,0.004,5.635210000000001,34.75693,38.31600999999999,59.328,-246.75,-97.37,69.98,75.34
2026-02-28T11:30:12.876308+00:00,560,3423.818,98.964,-0.108,995.413,994.028,972.197,972.119,992.316,989.772,992.635,-0.014,4527.167,969.972,973.75,972.175,0.004,5.635210000000001,34.16375000000001,38.31600999999999,59.329,-246.75,-97.37,69.98,75.34
2026-02-28T11:30:12.886308+00:00,570,3423.818,98.964,-0.108,995.413,994.028,972.197,972.119,992.316,989.772,992.635,-0.014,4527.167,969.972,973.75,972.175,0.004,5.635210000000001,34.46034,38.01942,59.298,-246.75,-97.37,69.98,75.34
2026-02-28T11:30:12.896308+00:00,580,3423.705,98.976,0.312,995.33,994.007,972.246,972.047,992.254,989.773,992.658,-0.016,4528.544,970.061,973.469,972.222,-0.116,5.635210000000001,34.46034,38.31600999999999,59.319,-246.75,-97.37,69.98,75.34
2026-02-28T11:30:12.906308+00:00,590,3423.705,98.976,0.312,995.33,994.007,972.246,972.047,992.254,989.773,992.658,-0.016,4528.544,970.061,973.469,972.222,-0.116,5.635210000000001,34.75693,38.31600999999999,59.32,-246.75,-97.37,69.98,75.34
2026-02-28T11:30:12.916308+00:00,600,3423.705,98.976,0.312,995.33,994.007,972.246,972.047,992.254,989.773,992.658,-0.016,4528.544,970.061,973.469,972.222,-0.116,5.635210000000001,34.75693,38.01942,59.312,-246.75,-97.37,69.98,75.34
2026-02-28T11:30:12.926308+00:00,610,3423.705,98.976,0.312,995.33,994.007,972.246,972.047,992.254,989.773,992.658,-0.016,4528.544,970.061,973.469,972.222,-0.116,5.635210000000001,34.46034,38.01942,59.355,-246.75,-97.37,69.98,75.34
2026-02-28T11:30:12.936308+00:00,620,3423.632,98.973,-0.132,995.306,994.089,971.944,972.042,992.29,989.85,992.647,0.06,4528.08,969.914,973.607,972.229,0.053,5.635210000000001,34.46034,38.31600999999999,59.373,-246.75,-97.37,69.98,75.34
2026-02-28T11:30:12.946308+00:00,630,3423.632,98.973,-0.132,995.306,994.089,971.944,972.042,992.29,989.85,992.647,0.06,4528.08,969.914,973.607,972.229,0.053,5.635210000000001,34.46034,38.31600999999999,59.379,-246.75,-97.37,69.98,75.34
2026-02-28T11:30:12.956308+00:00,640,3423.632,98.973,-0.132,995.306,994.089,971.944,972.042,992.29,989.85,992.647,0.06,4528.08,969.914,973.607,972.229,0.053,5.635210000000001,34.46034,38.31600999999999,59.333,-246.75,-97.37,69.98,75.34
2026-02-28T11:30:12.966308+00:00,650,3423.632,98.973,-0.132,995.306,994.089,971.944,972.042,992.29,989.85,992.647,0.06,4528.08,969.914,973.607,972.229,0.053,5.33862,34.46034,38.31600999999999,59.292,-246.75,-97.37,69.98,75.34
2026-02-28T11:30:12.976308+00:00,660,3423.327,98.947,-0.184,995.364,993.999,972.169,972.121,992.34,989.78,992.614,-0.093,4527.811,970.174,973.784,972.175,0.132,5.33862,34.46034,38.31600999999999,59.326,-246.75,-97.37,69.98,75.34
2026-02-28T11:30:12.986308+00:00,670,3423.327,98.947,-0.184,995.364,993.999,972.169,972.121,992.34,989.78,992.614,-0.093,4527.811,970.174,973.784,972.175,0.132,5.635210000000001,34.46034,38.31600999999999,59.274,-246.75,-97.37,69.98,75.34
2026-02-28T11:30:12.996308+00:00,680,3423.327,98.947,-0.184,995.364,993.999,972.169,972.121,992.34,989.78,992.614,-0.093,4527.811,970.174,973.784,972.175,0.132,5.635210000000001,34.46034,38.31600999999999,59.351,-246.75,-97.37,69.98,75.34
2026-02-28T11:30:13.006308+00:00,690,3423.327,98.947,-0.184,995.364,993.999,972.169,972.121,992.34,989.78,992.614,-0.093,4527.811,970.174,973.784,972.175,0.132,5.635210000000001,34.46034,38.01942,59.354,-246.75,-97.37,69.98,75.34
2026-02-28T11:30:13.016308+00:00,700,3424.005,98.988,0.24,995.282,994.062,972.171,972.01,992.32,989.788,992.713,0.059,4527.444,970.02,973.464,972.214,0.083,5.635210000000001,34.46034,38.01942,59.392,-246.75,-97.37,69.98,75.34
2026-02-28T11:30:13.026308+00:00,710,3424.005,98.988,0.24,995.282,994.062,972.171,972.01,992.32,989.788,992.713,0.059,4527.444,970.02,973.464,972.214,0.083,5.635210000000001,34.16375000000001,38.31600999999999,59.338,-246.75,-97.37,69.98,75.34
2026-02-28T11:30:13.036308+00:00,720,3424.005,98.988,0.24,995.282,994.062,972.171,972.01,992.32,989.788,992.713,0.059,4527.444,970.02,973.464,972.214,0.083,5.635210000000001,34.46034,38.01942,59.341,-246.75,-97.37,69.98,75.34
2026-02-28T11:30:13.046308+00:00,730,3424.005,98.988,0.24,995.282,994.062,972.171,972.01,992.32,989.788,992.713,0.059,4527.444,970.02,973.464,972.214,0.083,5.635210000000001,34.46034,38.31600999999999,59.344,-246.75,-97.37,69.98,75.34
2026-02-28T11:30:13.056308+00:00,740,3423.771,99.022,-0.02,995.334,994.092,972.163,972.052,992.236,989.827,992.631,0.029,4527.84,969.928,973.756,972.248,-0.129,5.635210000000001,34.46034,38.31600999999999,59.298,-246.75,-97.37,69.98,75.34
2026-02-28T11:30:13.066308+00:00,750,3423.771,99.022,-0.02,995.334,994.092,972.163,972.052,992.236,989.827,992.631,0.029,4527.84,969.928,973.756,972.248,-0.129,5.635210000000001,34.75693,38.31600999999999,59.34,-246.75,-97.37,69.98,75.34
2026-02-28T11:30:13.076308+00:00,760,3423.771,99.022,-0.02,995.334,994.092,972.163,972.052,992.236,989.827,992.631,0.029,4527.84,969.928,973.756,972.248,-0.129,5.635210000000001,34.46034,38.31600999999999,59.306,-246.75,-97.37,69.98,75.34
2026-02-28T11:30:13.086308+00:00,770,3423.771,99.022,-0.02,995.334,994.092,972.163,972.052,992.236,989.827,992.631,0.029,4527.84,969.928,973.756,972.248,-0.129,5.635210000000001,34.75693,38.31600999999999,59.351,-246.75,-97.37,69.98,75.34
2026-02-28T11:30:13.096308+00:00,780,3423.358,98.981,0.568,995.346,994.029,972.13,972.131,992.366,989.804,992.617,-0.07,4528.619,969.907,973.485,972.122,0.055,5.635210000000001,34.46034,38.01942,59.332,-246.75,-97.37,69.98,75.34
2026-02-28T11:30:13.106308+00:00,790,3423.358,98.981,0.568,995.346,994.029,972.13,972.131,992.366,989.804,992.617,-0.07,4528.619,969.907,973.485,972.122,0.055,5.635210000000001,34.46034,38.01942,59.343,-246.75,-97.37,69.98,75.34
2026-02-28T11:30:13.116308+00:00,800,3423.358,98.981,0.568,995.346,994.029,972.13,972.131,992.366,989.804,992.617,-0.07,4528.619,969.907,973.485,972.122,0.055,5.635210000000001,34.16375000000001,38.31600999999999,59.393,-246.75,-97.37,69.98,75.34
2026-02-28T11:30:13.126308+00:00,810,3423.358,98.981,0.568,995.346,994.029,972.13,972.131,992.366,989.804,992.617,-0.07,4528.619,969.907,973.485,972.122,0.055,5.635210000000001,34.46034,38.31600999999999,59.33,-246.75,-97.37,69.98,75.34
2026-02-28T11:30:13.136308+00:00,820,3423.702,98.975,0.372,995.366,994.011,972.226,972.093,992.353,989.799,992.719,-0.072,4528.414,969.988,973.45,972.199,-0.028,5.635210000000001,34.46034,38.31600999999999,59.314,-246.75,-97.37,69.98,75.34
2026-02-28T11:30:13.146308+00:00,830,3423.702,98.975,0.372,995.366,994.011,972.226,972.093,992.353,989.799,992.719,-0.072,4528.414,969.988,973.45,972.199,-0.028,5.635210000000001,34.75693,38.31600999999999,59.3,-246.75,-97.37,69.98,75.34
2026-02-28T11:30:13.156308+00:00,840,3423.702,98.975,0.372,995.366,994.011,972.226,972.093,992.353,989.799,992.719,-0.072,4528.414,969.988,973.45,972.199,-0.028,5.635210000000001,34.46034,38.01942,59.318,-246.75,-97.37,69.98,75.34
2026-02-28T11:30:13.166308+00:00,850,3423.702,98.975,0.372,995.366,994.011,972.226,972.093,992.353,989.799,992.719,-0.072,4528.414,969.988,973.45,972.199,-0.028,5.635210000000001,34.75693,38.31600999999999,59.341,-246.75,-97.37,69.98,75.34
2026-02-28T11:30:13.176308+00:00,860,3423.836,99.029,0.292,995.311,994.099,972.148,972.062,992.238,989.78,992.633,-0.01,4527.675,969.893,973.45,972.197,-0.148,5.635210000000001,34.46034,38.31600999999999,59.331,-246.75,-97.37,69.98,75.34
2026-02-28T11:30:13.186308+00:00,870,3423.836,99.029,0.292,995.311,994.099,972.148,972.062,992.238,989.78,992.633,-0.01,4527.675,969.893,973.45,972.197,-0.148,5.635210000000001,34.46034,38.01942,59.345,-246.75,-97.37,69.98,75.34
2026-02-28T11:30:13.196308+00:00,880,3423.836,99.029,0.292,995.311,994.099,972.148,972.062,992.238,989.78,992.633,-0.01,4527.675,969.893,973.45,972.197,-0.148,5.635210000000001,34.46034,38.01942,59.337,-246.75,-97.37,69.98,75.34
2026-02-28T11:30:13.206308+00:00,890,3423.836,99.029,0.292,995.311,994.099,972.148,972.062,992.238,989.78,992.633,-0.01,4527.675,969.893,973.45,972.197,-0.148,5.931800000000001,34.46034,38.31600999999999,59.345,-246.75,-97.37,69.98,75.34
2026-02-28T11:30:13.216308+00:00,900,3423.076,99.031,-0.296,995.348,994.22,971.91,972.109,992.329,989.819,992.6,-0.066,4528.545,969.892,973.68,972.165,-0.095,5.635210000000001,34.46034,38.31600999999999,59.29,-246.75,-97.37,69.98,75.34
2026-02-28T11:30:13.226308+00:00,910,3423.076,99.031,-0.296,995.348,994.22,971.91,972.109,992.329,989.819,992.6,-0.066,4528.545,969.892,973.68,972.165,-0.095,5.33862,34.75693,38.31600999999999,59.255,-246.75,-97.37,69.98,75.34
2026-02-28T11:30:13.236308+00:00,920,3423.076,99.031,-0.296,995.348,994.22,971.91,972.109,992.329,989.819,992.6,-0.066,4528.545,969.892,973.68,972.165,-0.095,5.635210000000001,34.46034,38.31600999999999,59.308,-246.75,-97.37,69.98,75.34
2026-02-28T11:30:13.246308+00:00,930,3423.076,99.031,-0.296,995.348,994.22,971.91,972.109,992.329,989.819,992.6,-0.066,4528.545,969.892,973.68,972.165,-0.095,5.635210000000001,34.75693,38.31600999999999,59.334,-246.75,-97.37,69.98,75.34
2026-02-28T11:30:13.256308+00:00,940,3423.338,99.012,0.14,995.385,994.019,971.996,972.119,992.326,989.738,992.683,0.086,4527.773,970.008,973.517,972.186,0.174,5.635210000000001,34.16375000000001,38.31600999999999,59.342,-246.75,-97.37,69.98,75.34
2026-02-28T11:30:13.266308+00:00,950,3423.338,99.012,0.14,995.385,994.019,971.996,972.119,992.326,989.738,992.683,0.086,4527.773,970.008,973.517,972.186,0.174,5.33862,34.46034,38.6126,59.327,-246.75,-97.37,69.98,75.34
2026-02-28T11:30:13.276308+00:00,960,3423.338,99.012,0.14,995.385,994.019,971.996,972.119,992.326,989.738,992.683,0.086,4527.773,970.008,973.517,972.186,0.174,5.33862,34.46034,38.31600999999999,59.343,-246.75,-97.37,69.98,75.34
2026-02-28T11:30:13.286308+00:00,970,3423.338,99.012,0.14,995.385,994.019,971.996,972.119,992.326,989.738,992.683,0.086,4527.773,970.008,973.517,972.186,0.174,5.635210000000001,34.75693,38.31600999999999,59.383,-246.75,-97.37,69.98,75.34
2026-02-28T11:30:13.296308+00:00,980,3424.077,99.004,0.436,995.304,994.016,972.101,972.031,992.256,989.824,992.69,0.046,4528.69,970.187,973.686,972.226,-0.129,5.635210000000001,34.46034,38.6126,59.329,-246.75,-97.37,69.98,75.34
2026-02-28T11:30:13.306308+00:00,990,3424.077,99.004,0.436,995.304,994.016,972.101,972.031,992.256,989.824,992.69,0.046,4528.69,970.187,973.686,972.226,-0.129,5.635210000000001,34.75693,38.01942,59.274,-246.75,-97.37,69.98,75.34
2026-02-28T11:30:13.316308+00:00,1000,3424.077,99.004,0.436,995.304,994.016,972.101,972.031,992.256,989.824,992.69,0.046,4528.69,970.187,973.686,972.226,-0.129,5.635210000000001,34.46034,38.31600999999999,59.343,-246.75,-97.37,69.98,75.34
2026-02-28T11:30:13.326308+00:00,1010,3424.077,99.004,0.436,995.304,994.016,972.101,972.031,992.256,989.824,992.69,0.046,4528.69,970.187,973.686,972.226,-0.129,5.635210000000001,34.46034,38.01942,59.334,-246.75,-97.37,69.98,75.34
2026-02-28T11:30:13.336308+00:00,1020,3423.418,98.978,0.376,995.345,994.088,972.012,972.078,992.315,989.859,992.635,0.055,4528.432,969.923,973.561,972.205,-0.063,5.635210000000001,34.46034,38.31600999999999,59.349,-246.75,-97.37,69.98,75.34
